PERMNO,date,BIDLO,ASKHI,PRC,BID,ASK,OPENPRC
91611,20200416,39.70000,41.84000,40.15000,40.10000,40.15000,41.61000
91611,20200417,41.18010,42.40000,42.20000,42.17000,42.18000,41.64000
91611,20200420,40.89000,42.28000,41.00000,40.95000,40.99000,41.77000
91611,20200421,38.96000,40.88000,39.18000,39.15000,39.18000,40.16000
91611,20200422,39.60000,40.53000,40.23000,40.20000,40.22000,40.44000
91611,20200423,40.30000,42.43500,42.29000,42.29000,42.34000,40.61000
91611,20200424,40.57000,42.83540,40.84000,40.79000,40.83000,42.37000
91611,20200427,41.06000,43.42000,43.26000,43.23000,43.27000,41.06000
91611,20200428,41.75000,44.40000,41.77000,41.77000,41.79000,43.69000
91611,20200429,42.30000,45.67990,45.55000,45.51000,45.56000,43.03000
91611,20200430,43.75000,44.89500,44.01000,43.96000,44.03000,44.49000
91611,20200501,41.58000,43.40000,41.98000,41.95000,41.99000,42.50000
91611,20200504,41.32140,43.45000,43.40000,43.37000,43.40000,41.84000
91611,20200505,42.83500,44.93000,43.10000,43.07000,43.12000,44.93000
91611,20200506,43.07000,44.60000,43.12000,43.08000,43.13000,43.58000
91611,20200507,43.47000,44.76000,44.66000,44.64000,44.74000,43.60000
91611,20200508,43.40000,45.50000,44.16000,44.15000,44.16000,45.40000
91611,20200511,42.45000,44.06000,42.87000,42.92000,42.93000,43.55000
91611,20200512,40.30000,43.40000,40.35000,40.35000,40.37000,43.37000
91611,20200513,39.01000,41.17000,39.43000,39.41000,39.44000,40.50000
91611,20200514,37.92500,39.96000,39.79000,39.77000,39.79000,38.80000
91611,20200515,38.59000,39.37000,39.37000,39.35000,39.37000,38.72000
91611,20200518,40.70000,42.49000,42.37000,42.33000,42.34000,40.71000
91611,20200519,42.11000,44.97000,43.23000,43.23000,43.25000,42.35000
91611,20200520,43.51000,45.03000,43.94000,43.94000,43.96000,43.60000
91611,20200521,43.51000,44.70000,43.76000,43.76000,43.80000,43.77000
91611,20200522,43.17500,43.96000,43.47000,43.46000,43.50000,43.92000
91611,20200526,44.76000,46.82500,46.56000,46.54000,46.57000,45.00000
91611,20200527,44.86000,47.60000,46.61000,46.60000,46.62000,47.38000
91611,20200528,45.27000,47.14000,45.52000,45.50000,45.53000,46.50000
91611,20200529,45.07100,46.78000,46.62000,46.56000,46.61000,45.17000
91611,20200601,46.26000,48.53000,48.01000,48.00000,48.05000,46.50000
91611,20200602,47.54000,49.19000,47.90000,47.89000,47.90000,48.10000
91611,20200603,48.31000,49.95000,49.50000,49.49000,49.50000,49.11000
91611,20200604,49.25000,49.97000,49.61000,49.60000,49.61000,49.55000
91611,20200605,50.00000,51.97000,51.38000,51.30000,51.39000,50.00000
91611,20200608,51.65000,54.50000,54.44000,54.41000,54.44000,51.99000
91611,20200609,52.05000,53.89000,53.06000,53.05000,53.08000,53.60000
91611,20200610,51.06000,53.13000,51.19000,51.18000,51.19000,53.06000
91611,20200611,48.70000,50.50000,48.94000,48.89000,48.94000,49.54000
91611,20200612,48.20010,50.51000,49.42000,49.35000,49.43000,50.24000
91611,20200615,47.87000,50.24000,50.11000,50.11000,50.15000,48.34000
91611,20200616,50.59000,52.02000,51.31000,51.27000,51.31000,51.65000
91611,20200617,49.82000,51.83000,49.90000,49.90000,49.99000,51.83000
91611,20200618,49.52000,51.31000,50.47000,50.46000,50.47000,49.72000
91611,20200619,50.12000,51.56000,50.20000,50.20000,50.23000,51.28000
91611,20200622,49.30000,50.42000,49.80000,49.79000,49.86000,50.21000
91611,20200623,50.47000,52.30000,51.92000,51.92000,51.98000,50.49000
91611,20200624,48.56000,51.87000,49.08000,49.04000,49.08000,51.87000
91611,20200625,48.64000,50.42000,50.38000,50.32000,50.39000,48.97000
91611,20200626,48.69000,50.42000,48.76000,48.75000,48.79000,50.37000
91611,20200629,48.30000,50.11000,49.61000,49.57000,49.61000,49.00000
91611,20200630,48.97000,50.34000,49.50000,49.50000,49.55000,49.69000
91611,20200701,49.04000,49.89000,49.09000,49.06000,49.09000,49.28000
91611,20200702,49.78000,50.99000,49.88000,49.81000,49.88000,49.97000
91611,20200706,50.50000,53.70000,53.41000,53.40000,53.41000,50.79000
91611,20200707,52.35000,53.57000,53.16000,53.15000,53.16000,53.20000
91611,20200708,53.13000,58.16990,58.06000,58.05000,58.09000,53.37000
91611,20200709,55.90000,59.57000,57.20000,57.17000,57.20000,58.50000
91611,20200710,56.34000,58.45000,57.49000,57.48000,57.52000,58.45000
91611,20200713,56.11000,59.61000,56.21000,56.21000,56.30000,57.91000
91611,20200714,55.35000,61.83000,61.78000,61.78000,61.81000,55.99000
91611,20200715,58.99000,62.70000,60.98000,60.89000,60.99000,62.50000
91611,20200716,58.54000,60.93000,59.03000,59.02000,59.06000,60.43000
91611,20200717,59.24000,61.33500,61.00000,60.93000,61.00000,59.39000
91611,20200720,60.61000,63.68000,62.16000,62.15000,62.17000,60.92000
91611,20200721,59.89000,62.84000,60.74000,60.71000,60.74000,62.66000
91611,20200722,60.36000,61.80000,61.15000,61.12000,61.15000,60.61000
91611,20200723,60.77000,63.47000,62.50000,62.42000,62.50000,61.90000
91611,20200724,60.57030,62.37000,62.16000,62.15000,62.18000,61.31000
91611,20200727,60.24000,62.47000,62.26000,62.24000,62.26000,60.84000
