PERMNO,date,BIDLO,ASKHI,PRC,BID,ASK,OPENPRC
18163,20200330,110.20010,115.79000,115.00000,114.98000,115.00000,113.90000
18163,20200331,108.95000,114.29000,110.00000,110.01000,110.12000,113.50000
18163,20200401,107.00000,112.18000,109.33000,109.33000,109.36000,107.95000
18163,20200402,107.50000,114.99000,114.40000,114.32000,114.35000,107.69000
18163,20200403,113.01000,115.90000,115.08000,115.08000,115.13000,113.74000
18163,20200406,114.58000,119.00000,117.81000,117.69000,117.72000,117.00000
18163,20200407,112.50000,120.06000,112.77000,112.66000,112.67000,116.71000
18163,20200408,111.86000,117.30000,115.10000,115.04000,115.07000,114.39000
18163,20200409,114.20000,118.65500,114.66000,114.51000,114.52000,115.26000
18163,20200413,113.16000,116.75000,115.95000,115.98000,116.01000,113.61000
18163,20200414,116.25000,121.47000,120.96000,120.96000,120.97000,118.76000
18163,20200415,119.59000,123.42000,121.22000,121.22000,121.27000,120.86000
18163,20200416,119.90000,122.50000,121.50000,121.67000,121.68000,122.35000
18163,20200417,120.54000,124.99000,124.69000,124.65000,124.66000,122.45000
18163,20200420,120.54000,123.23000,120.60000,120.54000,120.55000,121.47000
18163,20200421,118.43000,120.30000,119.68000,119.67000,119.68000,119.50000
18163,20200422,118.78000,120.28000,119.40000,119.39000,119.40000,119.99000
18163,20200423,118.05000,119.67000,119.40000,119.40000,119.41000,118.65000
18163,20200424,118.62000,119.76000,118.78000,118.69000,118.70000,119.10000
18163,20200427,116.90000,119.19000,117.45000,117.37000,117.40000,119.19000
18163,20200428,116.17000,117.91000,116.89000,116.89000,116.90000,117.10000
18163,20200429,115.07610,118.04500,117.08000,117.09000,117.10000,117.52000
18163,20200430,115.66000,118.28000,117.87000,117.70000,117.71000,115.92000
18163,20200501,116.32000,118.37000,116.82000,116.83000,116.89000,117.60000
18163,20200504,115.00000,117.20000,115.77000,115.78000,115.79000,117.09000
18163,20200505,115.21000,117.26000,116.01000,116.00000,116.01000,115.80000
18163,20200506,112.89000,116.14000,113.10000,113.09000,113.10000,115.54000
18163,20200507,111.82000,114.14000,112.17000,112.19000,112.21000,114.06000
18163,20200508,113.39000,116.30000,115.95000,115.94000,115.95000,113.52000
18163,20200511,114.92000,116.01000,115.31000,115.30000,115.31000,115.75000
18163,20200512,114.14000,115.90000,114.55000,114.54000,114.56000,115.20000
18163,20200513,113.72500,115.35000,113.92000,113.88000,113.89000,114.28000
18163,20200514,111.25000,114.45000,113.81000,113.85000,113.86000,113.54000
18163,20200515,112.05000,114.79000,114.61000,114.71000,114.72000,113.93000
18163,20200518,114.71000,116.99000,116.21000,116.14000,116.15000,116.03000
18163,20200519,112.34000,115.63500,112.44000,112.40000,112.41000,115.09000
18163,20200520,112.13000,113.77000,113.28000,113.27000,113.28000,113.00000
18163,20200521,111.43000,113.20000,111.62000,111.67000,111.70000,112.80000
18163,20200522,111.76000,113.60000,112.60000,112.55000,112.56000,112.29000
18163,20200526,111.68000,114.15000,112.03000,112.09000,112.14000,114.15000
18163,20200527,111.82000,113.97000,113.89000,113.89000,113.90000,112.50000
18163,20200528,114.89950,116.99000,116.06000,116.06000,116.09000,115.53000
18163,20200529,114.62000,116.72000,115.92000,115.76000,115.80000,116.13000
18163,20200601,115.26000,117.50000,117.25000,117.24000,117.26000,116.00000
18163,20200602,116.81500,118.14000,118.06000,118.03000,118.06000,117.07000
18163,20200603,117.95000,119.19000,118.53000,118.53000,118.56000,118.10000
18163,20200604,115.57000,118.82500,116.05000,116.04000,116.05000,118.00000
18163,20200605,116.05000,118.83000,118.33000,118.27000,118.28000,116.25000
18163,20200608,116.84000,119.12000,119.05000,119.07000,119.08000,117.44000
18163,20200609,118.15000,119.76000,118.34000,118.36000,118.39000,119.40000
18163,20200610,118.11000,119.89000,119.23000,119.17000,119.18000,119.00000
18163,20200611,116.00000,119.57000,116.26000,116.27000,116.29000,118.81000
18163,20200612,115.26000,118.05000,115.62000,115.62000,115.63000,116.59000
18163,20200615,113.76000,117.28000,116.69000,116.70000,116.76000,114.55000
18163,20200616,116.93000,118.97000,118.13000,118.17000,118.20000,118.53000
18163,20200617,117.44000,119.11000,117.93000,117.91000,117.93000,118.39000
18163,20200618,117.37000,119.96000,119.28000,119.24000,119.28000,117.46000
18163,20200619,118.83000,121.82000,118.92000,118.86000,118.88000,120.49000
18163,20200622,117.34000,119.08000,117.75000,117.67000,117.68000,118.78000
18163,20200623,117.65000,119.19000,117.73000,117.72000,117.75000,118.67000
18163,20200624,116.28000,117.96000,116.42000,116.46000,116.47000,117.22000
18163,20200625,116.02500,118.03000,117.89000,117.84000,117.85000,116.99000
18163,20200626,115.04000,118.47000,115.23000,115.23000,115.25000,117.59000
18163,20200629,116.35000,118.05000,117.66000,117.64000,117.66000,116.51000
18163,20200630,117.80000,119.99000,119.57000,119.46000,119.49000,117.97000
18163,20200701,118.90000,120.39000,119.98000,119.98000,120.01000,119.65000
18163,20200702,120.53000,122.57000,120.88000,120.89000,120.92000,121.00000
18163,20200706,120.88000,122.41000,121.63000,121.65000,121.67000,121.77000
18163,20200707,120.89000,123.25000,122.22000,122.22000,122.25000,121.30000
18163,20200708,122.00000,123.24000,122.89000,122.89000,122.92000,122.15000
18163,20200709,121.81000,123.98000,122.48000,122.48000,122.50000,122.82000
18163,20200710,122.47000,124.50000,123.89000,123.89000,123.90000,122.57000
18163,20200713,123.34000,125.58500,124.05000,124.05000,124.08000,124.00000
18163,20200714,123.50000,125.66000,125.09000,125.09000,125.10000,123.99000
18163,20200715,124.26000,126.90000,124.50000,124.55000,124.57000,125.98000
18163,20200716,123.91000,125.52000,124.76000,124.76000,124.81000,125.08000
18163,20200717,124.83000,126.06500,125.63000,125.63000,125.65000,125.09000
18163,20200720,124.79000,125.84000,125.24000,125.24000,125.25000,125.47000
18163,20200721,124.92000,126.64000,125.07000,125.05000,125.12000,125.49000
18163,20200722,124.21000,126.40000,126.14000,126.10000,126.14000,125.50000
18163,20200723,125.60000,127.18000,126.16000,126.12000,126.16000,126.12000
18163,20200724,125.31500,127.77000,125.96000,125.92000,125.97000,126.99000
18163,20200727,125.54000,126.64000,126.32000,126.34000,126.35000,125.71000
18163,20200728,126.29000,128.46001,127.88000,127.88000,127.91000,126.37000
18163,20200729,127.36000,129.24001,128.31000,128.45000,128.49001,127.56000
18163,20200730,129.64999,132.03000,131.42000,131.39999,131.42999,130.66000
18163,20200731,129.27000,131.21001,131.12000,131.06000,131.12000,130.00700
18163,20200803,130.47000,131.92000,131.28999,131.28999,131.30000,130.47000
18163,20200804,130.70000,133.92999,133.78999,133.78999,133.80000,130.77000
18163,20200805,133.12000,134.64999,133.44000,133.44000,133.46001,133.59000
18163,20200806,132.12000,133.37000,132.71001,132.71001,132.74001,132.85001
18163,20200807,132.45000,133.64000,133.55000,133.59000,133.60001,132.89000
18163,20200810,133.18500,134.43990,134.10001,134.10001,134.12000,133.70000
18163,20200811,132.79500,134.73990,133.23000,133.23000,133.24001,134.27000
18163,20200812,133.70000,135.97000,135.46001,135.45000,135.46001,133.77000
18163,20200813,134.92999,135.87000,135.78000,135.78000,135.78999,135.08000
18163,20200814,134.55000,135.64000,135.10001,135.09000,135.12000,135.61000
18163,20200817,134.66000,135.70000,135.50000,135.45000,135.49001,134.94000
18163,20200818,135.42000,137.52000,136.50999,136.47000,136.50999,135.81000
18163,20200819,135.50000,136.32001,135.77000,135.81000,135.83000,135.53999
18163,20200820,135.19000,136.98000,136.85001,136.84000,136.86000,135.24001
18163,20200821,135.91000,138.10100,137.44000,137.42999,137.44000,136.60001
18163,20200824,137.20000,138.78000,138.50999,138.53999,138.59000,137.49001
18163,20200825,137.80000,139.14999,139.06000,139.02000,139.06000,139.00000
18163,20200826,138.25000,139.32001,138.39000,138.39000,138.41000,138.57001
18163,20200827,138.17999,139.69000,138.21001,138.25000,138.27000,138.84000
18163,20200828,136.95000,138.91000,138.77000,138.77000,138.78000,138.32001
18163,20200831,137.82001,138.73000,138.33000,138.25999,138.30000,138.19000
18163,20200901,137.07001,138.22000,138.17999,138.16000,138.17999,137.86000
18163,20200902,137.61000,141.44000,140.50999,140.49001,140.50999,138.11000
18163,20200903,137.09000,141.70000,138.25999,138.19000,138.23000,140.74001
18163,20200904,136.12000,139.19000,137.96001,137.88000,137.95000,137.81000
18163,20200908,135.03799,138.64000,135.94000,135.91000,135.92999,138.52000
18163,20200909,136.27000,139.56000,138.14999,138.17000,138.17999,136.42000
18163,20200910,136.50999,138.71500,136.70000,136.66000,136.70000,138.12000
18163,20200911,137.16000,138.66000,138.14000,138.16000,138.17999,137.69000
18163,20200914,138.33000,139.58000,138.63000,138.58000,138.62000,138.44000
18163,20200915,138.39000,139.77000,138.63000,138.61000,138.62000,138.78999
18163,20200916,137.60001,140.17000,137.70000,137.73000,137.75000,139.57001
18163,20200917,136.19000,137.88000,137.52000,137.49001,137.52000,137.06000
18163,20200918,136.25999,137.92999,137.37000,137.28000,137.34000,136.91000
18163,20200921,134.70000,137.47000,136.71001,136.69000,136.70000,137.00000
18163,20200922,136.24001,139.03000,137.96001,137.95000,137.96001,136.49001
18163,20200923,136.09000,138.42000,136.31000,136.28999,136.30000,138.42000
18163,20200924,135.71001,137.14999,136.92000,136.91000,136.92000,136.66499
18163,20200925,135.89000,137.99001,137.62000,137.63000,137.64999,135.89000
18163,20200928,137.78000,139.94000,138.00999,138.00999,138.08000,138.56000
18163,20200929,136.66000,138.42000,137.25999,137.22000,137.25000,138.39000
18163,20200930,137.81000,139.85001,138.99001,138.86000,138.98000,138.16000
18163,20201001,138.21001,139.99001,139.24001,139.24001,139.27000,139.58000
